name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
ร้านเครปโซนเหลือง,5.0,11,"เลขที่ 00, ซอย ธนาคารกรุงไทย หนองหาร สันทราย เชียงใหม่ เชียงใหม่ (อยู่ตรงข้าม 7-11 เต้นท์สุดท้าย)","['เครปบุพเฟ่ไส้หวานธรรมดา\nไส้หวานธรรมดาฟรีสุงสุด 8 ไส้', 'สลัดผัก\nสลัดจากร้านสลัดกาดโซนเหลืองจ้า', 'สลัดผลไม้', 'สลัดรวมผักผลไม้', 'สลัดโรล\nร้านอุ้มสลัด', 'ยำปลาดุกฟู\nร้านอุ้มสลัด']",17:00 - 22:00,18:30 - 22:00,1,,"['attentive', 'value for money', 'fragrant', 'delicious']",0,0,True,,,,True,,
TORA BAKE Chiang Mai (โทระเบค เชียงใหม่),4.1,4,"29, ถนนหัสดิเสวี ซอย4 ช้างเผือก เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่","['ซอฟท์คุกกี้บิสคอฟ\nซอฟท์คุกกี้หน้าซอสคาราเมลและคุกกี้บิสคอฟ (หนัก 60++กรัม)', 'กาแฟน้ำส้มสด\nกาแฟน้ำส้มคั้นสด ไม่ใส่น้ำตาลเพิ่ม', 'น้ำส้มคั้นสด 100%\nน้ำส้มคั้นสด ไม่ใส่น้ำตาลเพิ่ม', 'น้ำส้มคั้นสด 3ขวด\nไม่ใส่น้ำตาลเพิ่ม', 'ชาไทยเย็น']",09:00 - 18:00,09:30 - 17:30,1,40,"['beautiful', 'delicious', 'enjoyable', 'value for money']",0,0,True,True,False,False,True,True,True
Sixth Sep Cafe and Farm,4.5,2,"194/4, 4 หนองแก๋ว หางดง เชียงใหม่ เชียงใหม่ (ร้านอยู่ใกล้วัดสอาดกุญชร ตรงไปทางหมู่บ้านยังปวนทร้านจะอยู่ขวามือ)","['ชาเขียวนม\nเย็น', 'อเมริกาโน่น้ำผึ้ง\nเย็น', 'สตอเบอรี่โซดา\nเย็น', 'พีชโซดา\nเย็น', 'เอสเพรสโซ่\nเย็น (ไทยสไตล์)']",09:00 - 17:00,,1,40,"['fresh', 'enjoyable', 'beautiful']",0,0,True,True,False,False,True,True,True
ขนมปังปิ้งป้าตุ้ม ม.พายัพ,4.0,36,ตำบลหนองป่าครั่ง อำเภอเมืองเชียงใหม่ เชียงใหม่ 50000 ประเทศไทย เชียงใหม่ (ข้างปั้มปตท ทางเข้าม.พายัพ ฝั่งโครงการCBP),"['น้ำพริกเผา-หมูหยอง', 'เนยหวาน-นมข้นหวาน', 'สังขยา(ใบเตย)', 'เนยหวาน', 'โกโก้', 'แยมสัปรด', 'เนยหวาน-เม็ดมะม่วง', 'เนยหวาน-ลูกเกต', 'เนยหวาน-โกโก้', 'เนยหวาน', 'แยมสัปรด', 'เนยหวาน-นมข้นหวาน', 'โกโก้', 'เนยหวาน-โกโก้']",11:00 - 19:00,11:00 - 18:30,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['attentive', 'delicious', 'soft', 'worth it', 'not tasty', 'fresh', 'fragrant', 'value for money']",0,0,True,False,False,False,True,True,True
Cottontree Coffee Roasters (คอตตอนทรี คอฟฟี่แอนด์คาเฟ่),4.0,48,45/38 หมู่ที่ 5 ตำบลช้างเผือก อำเภอเมืองเชียงใหม่ เชียงใหม่ (เทศบาลช้างเผือก ซ.1),"['latte', 'สโคน', 'Cold Brew Coffee', 'Mocha Mint', 'อเมริกาโน่เย็น (กาแฟดำเย็น)', 'iced americano .', 'Espresso Macchiato', 'กาแฟดริป', 'กาแฟ', 'Dirty', 'เอสเพรสโซ่ร้อน', 'โกโก้ร้อน', 'Ploychompoo', 'โกโก้เย็น', 'พิคโคโล่ร้อน']",08:00 - 16:00,08:00 - 15:30,1,40,"['attentive', 'delicious', 'soft', 'good atmosphere', 'fresh', 'tasty', 'warm', 'fragrant', 'good service', 'value for money', 'beautiful', 'lovely']",0,0,True,True,False,False,True,,True
Jungle De Cafe Hang Dong Baan Tawai By Tongna Cottage (คาเฟ่เดอจังเกิล),3.3,31,ต.ขุนคง อ.หางดง จ.เชียงใหม่ เชียงใหม่ (เข้าตรงเส้นศูนย์หัตถกรรมบ้านถวาย มีป้ายรูปควายบอกตลอดทาง),"['ลาเต้ปั่น', 'Jungle le Hun So', 'ยำวุ้นเส้นหมูสับ', 'กะเพราไก่ราดข้าว', 'บูลเบอรี่ชีสเค้ก', 'ข้าวหมูกระเทียม', 'คาปูชิโน่เย็น', 'Chocolate Hot', 'ยำผักบุ้งผักทอดกรอบ', 'จังเกิ้ลบาสเก็ตสลัด', 'แอปเปิ้ล เย็น', 'แอปเปิ้ล ปั่น', 'บลูฮาวาย เย็น', 'บลูฮาวาย ปั่น', 'บลูเบอร์รี่ เย็น']",08:00 - 23:00,,2,150,"['attentive', 'delicious', 'good atmosphere', 'fresh', 'fragrant', 'value for money', 'beautiful', 'lovely']",14,37,True,True,,False,,,
Bake Me Home (ใบชากาแฟ),4.1,9,ตำบลสุเทพ อำเภอเมืองเชียงใหม่ เชียงใหม่ ประเทศไทย เชียงใหม่,"['Lady-C', 'อัลมอนด์ ครัวซองต์-ทวิสต์-โดนัท-ครัวซองต์วาฟเฟิล', 'ครัวซองต์ แมดคาเดเมีย', 'เพลนครัวซอง\nแป้งพรีเมี่ยม นำเข้าจากฝรั่งเศส เนย AOP จากฝรั่งเศส ไม่ใส่สารเสริม และสารกันบูด ทำสดใหม่ทุกวัน กรอบนอกนุ่มใน', 'ชามะนาว', 'ชาดอกไม้7อย่าง', 'Bun Lady c', 'เพลน ครัวซองต์', 'ครัวซองต์ เบคอนชีส', 'อัลมอนด์ ครัวซอง\nใช้ผงอัลมอนด์ล้วน ไม่แต่งกลิ่น ไม่ใส่สารเสริม', 'กระเทียม ครีมชีส\nขนมปังกระเทียม ครีมชีส สไตล์เกาหลี ใช้แป้งญี่ปุ่น และแป้งเกาหลี ครีมชีสได้รีบรางวัลจากออสเตรเลีย ไม่ขัดสี ไม่ใส่สาร ไม่แต่งกลิ่น วัตถุดิบพรีเมียม', 'เพลนครัวซอง\nแป้งพรีเมี่ยม นำเข้าจากฝรั่งเศส เนย AOP จากฝรั่งเศส ไม่ใส่สารเสริม และสารกันบูด ทำสดใหม่ทุกวัน กรอบนอกนุ่มใน']",08:30 - 16:30,,2,40,"['attentive', 'delicious', 'good atmosphere', 'worth it', 'enjoyable', 'fragrant', 'value for money', 'affordable', 'lovely']",0,0,True,True,True,False,True,True,True
1988 Café,3.9,6,"189 , หมู่บ้าน เลควิวพาร์ค 1 ฟ้าฮ่าม เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่",,08:00 - 23:59,08:00 - 18:00,1,80,"['lovely', 'fragrant', 'good service']",0,0,True,True,,False,True,,
Dominic Bread,3.8,17,ถนน เกาะกลาง ตำบล วัดเกต อำเภอเมืองเชียงใหม่ เชียงใหม่ (จากตลาดหนองหอยวิ่งมาทางร้าน Le Coq D เลย ร้านอาหารนางนวล มาประมาณ 300เมตรร้านอยู่ทางขวามือ),"['ทาร์ตพีช', 'ครัวซองต์อัลมอนต์', 'ครัวซองต์เนยสด', 'ครัวซองต์เนยสด', 'ครัวซองต์อัลมอนต์', 'ครัวซองต์ช็อกโกแลต', 'มัฟฟินธรรมดา', 'มัฟฟินลูกเกด']",09:00 - 17:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['attentive', 'delicious', 'soft', 'fresh', 'fragrant', 'value for money']",5,161,True,,False,False,,True,True
Summery,3.8,5,"122/11, ถนนโชตนา ช้างเผือก เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (ติดถนนปากซอยทะลุไปบ้านท่อ ตรงข้ามเยื้องกับปั๊มesso)","['Orange Espresso', 'Strawberry frappe coffee\nสตอเบอร์รี่ปั่น ท็อปด้วยโฟมกาแฟ (จัดส่งแบบไม่สามารถแยกน้ำได้นะคะ)', 'Strawberry Love Rose', 'Bacon + egg & cheesetoast', 'Black mojito\nมีกาแฟผสมนะคะ', 'Summery\nมีกาแฟผสม']",08:00 - 17:00,,1,40,"['fresh', 'lovely', 'value for money']",0,0,True,True,,False,True,,
J.Tu Coffee and Cafe (J.Tu Coffee and Cafe),4.0,1,"64 หมู่ 4, เชียงใหม่-ลำพูน หนองผึ้ง สารภี เชียงใหม่ เชียงใหม่","['Coconut Juice', 'Iced Americano\nอเมริกาโน่เย็น (แจ้งระดับความหวานได้)', 'Hot Americano\nอเมริกาโนร้อน', 'Iced Cacao\nโกโก้เย็น (แจ้งระดับความหวานได้)', '[1 แถม 1 ] ชาไทย หรือ ชาเขียว 2 แก้ว 100บาท\nสามารถคละกันได้']",08:00 - 16:00,07:30 - 16:00,1,10,[],0,0,True,True,False,False,True,True,True
โฮ่งบีช คาเฟ่ (Hong Beach Cafe),3.8,13,2 หมู่ 1 ต.แม่แรม อ.แม่ริม เชียงใหม่ (เลี้ยวซ้ายเข้าสู่ถนนสะเมิงมา 850 m. ร้านอยู่ทางขวามือ ก่อนถึงน้ำตกแม่สาประมาณครึ่งโล อยู่ตรงข้ามป้อมตำรวจ ต.แม่แรม),"['เฟรนส์ฟรายส์', 'ตำปูปลาร้า', 'ข้าวหมูอบ', 'ต้มยำทะเลรวม', 'กุ้งแช่น้ำปลา', 'ชาเขียวปั่น', 'Rain Bow Cake', 'ส้มปั่น', 'ยำวุ้นเส้น', 'ลิ้นจี่ปั่น']",10:00 - 19:00,,2,40,"['attentive', 'delicious', 'not tasty', 'value for money', 'lovely']",9,27,True,True,False,False,,True,True
คุ้มหอม คาเฟ่ - Khum Hom Cafe Chiangmai,3.1,15,155/ 3 ตำบลศรีภูมิ อำเภอเมืองเชียงใหม่ เชียงใหม่ 50200 เชียงใหม่ (ร้านอยู่รงข้ามวัดโลกโมฬี (คูเมืองด้านในตรงข้ามวัดโลกโมฬี)),"['Dirty', 'ผัดไทกุ้ง', 'Dirty Coffee', 'คุ้มหอม คอฟฟี่', 'สปาเก็ตตี้ มันกุ้ง', 'มัทฉะลาเต้', 'ผัดไทย เส้นจันท์', 'ผัดไทย วุ้นเส้น', 'ผัดไทย กุ้งสุก เส้นจันท์', 'ผัดไทย กุ้งสุก วุ้นเส้น\nPad Thai vermicelli with prawn', 'ผัดไทย แซลมอน\nPad Thai with Salmon']",10:00 - 22:00,09:00 - 17:00,2,40,"['attentive', 'delicious', 'good atmosphere', 'lovely', 'fresh', 'fragrant', 'value for money', 'good service', 'adorable']",0,0,True,True,False,True,True,True,True
