name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
Mao Coffee (เมา กาแฟ),3.9,248,['Mueang_Chiang_Mai'],['cake'],08:30 - 17:00,,2,80,"[['good_atmosphere'], ['good_atmosphere'], ['fragrant'], ['fresh'], ['fragrant'], ['delicious'], ['worth'], ['good_atmosphere'], ['attentive'], ['lovely'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['lovely'], ['good_atmosphere'], ['delicious'], ['delicious'], ['soft'], ['delicious', 'lovely'], ['good_atmosphere'], ['fragrant'], ['fresh'], ['fragrant'], ['good_atmosphere'], ['beautiful'], ['delicious'], ['affordable'], ['fragrant'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['attentive', 'lovely', 'delicious', 'soft', 'beautiful'], ['delicious'], ['good_atmosphere'], ['lovely'], ['worth'], ['good_atmosphere'], ['nice_looking', 'beautiful'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['soft'], ['fragrant'], ['delicious'], ['good_atmosphere'], ['tasty'], ['delicious'], ['worth'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'attentive'], ['good_atmosphere', 'attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['fragrant'], ['good_atmosphere', 'good_manner', 'delicious', 'good_service'], ['lovely'], ['delicious'], ['fragrant'], ['attentive'], ['attentive'], ['fresh'], ['delicious'], ['beautiful'], ['attentive'], ['delicious'], ['good_atmosphere'], ['worth'], ['delicious'], ['worth'], ['delicious'], ['good_service'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['soft'], ['delicious'], ['good_atmosphere'], ['delicious']]",99,894,True,True,False,False,True,True,True
Espresso Martini CNX (Espresso Martini CNX),4.0,15,['Chom_Thong'],['No bakery related menu'],08:00 - 17:00,,1,40,"[['worth'], ['lovely'], ['lovely'], ['fragrant'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['delicious'], ['fresh']]",0,0,True,True,False,False,True,True,True
Aster.home.cafe (แอสเทอร์.โฮม.คาเฟ่),5.0,1,['Other'],['No bakery related menu'],08:00 - 16:00,09:00 - 17:00,1,,"[['lovely'], ['delicious'], ['beautiful'], ['beautiful'], ['delicious'], ['delicious', 'attentive']]",0,0,,,,,True,,
Minimal Coffee Maker,5.0,1,"['Hang_Dong', 'Mueang_Chiang_Mai']",['No bakery related menu'],09:00 - 17:00,,1,,"[['fragrant'], ['good_atmosphere'], ['beautiful'], ['adorable', 'inexpensive'], ['good_service']]",0,0,True,False,,False,,,
The Banyan Riverhouse Cafe & Bistro,3.5,5,"['Fa_Ham', 'Charoenrat_Rd']",['No bakery related menu'],07:00 - 23:00,,3,,"[['good_atmosphere', 'lovely'], ['delicious'], ['attentive', 'fragrant'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['bad_service'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['worth'], ['good_atmosphere'], ['lovely'], ['fragrant'], ['delicious'], ['fresh'], ['delicious'], ['lovely'], ['attentive'], ['fresh'], ['lovely'], ['attentive'], ['delicious'], ['worth'], ['lovely'], ['fresh'], ['worth'], ['good_atmosphere'], ['attentive']]",4,26,True,,,True,,,
Waltz Bakes (วอลทซ์เบ็คส์),3.4,5,['Hang_Dong'],"['biscuit', 'cheesecake', 'cake']",09:00 - 17:00,10:30 - 16:30,1,40,"[['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['good_service'], ['worth'], ['beautiful'], ['delicious'], ['soft'], ['good_service']]",0,0,True,False,False,False,True,True,True
Café de pu (คาเฟ่เดอปู),3.5,3,['San_Sai'],['No bakery related menu'],09:00 - 17:00,09:00 - 17:00,1,,"[['beautiful'], ['delicious', 'fragrant'], ['good_service']]",0,0,,,,,True,,
Mai Bakery in garden (ไหมเบเกอร์รี่),3.9,139,"['Chang_Phueak', 'Mae_Rim', 'Mueang_Chiang_Mai']","['cheesecake', 'brownie', 'cake']",08:00 - 17:00,,1,40,"[['delicious'], ['worth'], ['fragrant'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'warm'], ['beautiful'], ['delicious'], ['delicious'], ['fresh'], ['attentive'], ['soft'], ['soft'], ['delicious'], ['attentive'], ['fresh'], ['fresh'], ['soft'], ['good_atmosphere'], ['attentive'], ['delicious'], ['recommended'], ['good_service'], ['good_atmosphere'], ['worth'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['delicious'], ['soft'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['soft'], ['delicious'], ['beautiful'], ['good_atmosphere'], ['fresh'], ['delicious'], ['beautiful'], ['beautiful'], ['affordable'], ['not_fragrant'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['good_service'], ['delicious'], ['delicious'], ['delicious', 'soft'], ['delicious', 'fragrant'], ['good_service'], ['delicious'], ['beautiful', 'lovely'], ['worth'], ['good_atmosphere'], ['clean'], ['attentive'], ['attentive', 'beautiful'], ['good_atmosphere'], ['delicious'], ['lovely'], ['good_atmosphere'], ['good_service'], ['tasty'], ['good_service'], ['good_service'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['good_service'], ['good_atmosphere', 'attentive'], ['good_service'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['attentive'], ['delicious'], ['fresh'], ['delicious'], ['delicious'], ['delicious'], ['worth'], ['good_service'], ['good_atmosphere'], ['good_service'], ['worth'], ['good_atmosphere'], ['good_service'], ['delicious'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['good_service'], ['fresh'], ['attentive'], ['worth'], ['soft'], ['delicious'], ['attentive'], ['good_service'], ['worth'], ['beautiful'], ['tasty'], ['fresh'], ['terrible_atmosphere'], ['beautiful', 'good_service'], ['good_atmosphere'], ['good_atmosphere', 'warm'], ['good_atmosphere'], ['good_quality'], ['fresh'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['delicious'], ['attentive'], ['lovely'], ['good_atmosphere'], ['enjoyable'], ['attentive'], ['good_service'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['delicious', 'worth']]",60,578,True,,False,False,,True,True
The Great Escake,3.8,10,"['Chang_Khlan', 'Mueang_Chiang_Mai']",['No bakery related menu'],08:30 - 16:30,,2,40,"[['attentive'], ['beautiful'], ['beautiful'], ['worth'], ['attentive'], ['beautiful'], ['good_atmosphere'], ['good_atmosphere', 'reasonable_price'], ['lovely'], ['lovely'], ['delicious'], ['fragrant']]",0,0,True,True,False,False,True,True,True
Harmachong Coffee,4.0,4,['San_Kamphaeng'],['No bakery related menu'],07:30 - 17:30,,1,,"[['worth'], ['beautiful'], ['worth'], ['delicious'], ['inexpensive'], ['good_service'], ['worth'], ['fragrant'], ['delicious']]",0,0,True,True,,,,,
Biguri (บิกุริ),3.7,31,['Mae_Rim'],"['bun', 'bread']",08:00 - 17:30,,1,,"[['delicious', 'fragrant'], ['delicious'], ['good_atmosphere'], ['worth'], ['delicious'], ['attentive'], ['good_service'], ['worth'], ['soft'], ['soft'], ['beautiful'], ['beautiful'], ['good_atmosphere', 'lovely'], ['tough'], ['delicious'], ['fragrant'], ['attentive'], ['attentive'], ['beautiful'], ['delicious'], ['worth', 'soft'], ['soft'], ['fragrant'], ['soft'], ['fresh'], ['soft'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious'], ['beautiful'], ['fresh', 'attentive'], ['fragrant'], ['delicious'], ['attentive'], ['delicious'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['worth'], ['fragrant'], ['delicious'], ['soft'], ['soft'], ['soft'], ['fresh'], ['soft'], ['delicious'], ['soft'], ['attentive'], ['soft'], ['soft'], ['delicious'], ['soft'], ['good_atmosphere', 'beautiful'], ['lovely'], ['good_service'], ['soft'], ['good_service'], ['delicious', 'attentive'], ['beautiful'], ['good_atmosphere', 'beautiful'], ['beautiful'], ['fresh', 'soft'], ['soft'], ['fresh'], ['soft'], ['delicious'], ['soft'], ['soft'], ['attentive'], ['worth'], ['worth'], ['fragrant'], ['soft'], ['delicious'], ['soft', 'fragrant'], ['delicious'], ['fresh'], ['delicious']]",12,160,True,,,False,,True,
ข้าวเกรียบปากหม้อ by แม่หมีใหญ่,4.2,7,['Mueang_Chiang_Mai'],"['roll', 'pie', 'cake']",08:00 - 17:00,,1,40,"[['good_atmosphere'], ['good_atmosphere'], ['fresh']]",2,3,True,True,,False,True,,
Junjun shop&cafe' (จุนจุน),4.1,48,['San_Kamphaeng'],"['cupcake', 'cake']",08:00 - 16:00,,1,40,"[['beautiful'], ['good_atmosphere'], ['good_service'], ['beautiful'], ['delicious'], ['delicious'], ['good_atmosphere', 'tasty', 'good_service'], ['good_atmosphere'], ['delicious'], ['beautiful'], ['warm'], ['delicious', 'attentive', 'worth'], ['beautiful'], ['soft', 'fragrant'], ['attentive'], ['warm', 'good_service'], ['worth'], ['attentive'], ['beautiful'], ['delicious'], ['delicious'], ['beautiful'], ['warm'], ['fresh'], ['soft', 'fragrant'], ['delicious'], ['delicious'], ['beautiful'], ['delicious', 'good_quality'], ['beautiful'], ['worth'], ['beautiful'], ['warm'], ['unlovely'], ['beautiful'], ['affordable'], ['delicious'], ['delicious'], ['good_atmosphere'], ['warm', 'tasty'], ['beautiful'], ['fresh', 'beautiful'], ['fragrant'], ['delicious'], ['delicious'], ['delicious', 'fresh'], ['attentive'], ['attentive'], ['attentive'], ['soft'], ['delicious', 'attentive'], ['good_quality'], ['inexpensive'], ['warm'], ['good_atmosphere'], ['good_service'], ['attentive', 'beautiful'], ['delicious'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['lovely'], ['good_service'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere', 'tasty'], ['beautiful'], ['beautiful'], ['delicious'], ['beautiful'], ['warm'], ['beautiful'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['beautiful'], ['beautiful'], ['delicious'], ['worth'], ['beautiful'], ['beautiful'], ['tasty'], ['beautiful'], ['beautiful'], ['beautiful'], ['affordable'], ['delicious'], ['attentive'], ['delicious', 'beautiful'], ['beautiful'], ['lovely'], ['delicious'], ['attentive'], ['fragrant'], ['lovely'], ['beautiful'], ['fresh'], ['delicious'], ['attentive'], ['tough'], ['beautiful'], ['tasty']]",15,228,True,True,False,False,,True,True
Cervidae Cafe (เซอรวิเดี่ย คาเฟ่),3.9,34,['Other'],['No bakery related menu'],10:00 - 19:00,,2,40,"[['good_atmosphere', 'attentive'], ['beautiful'], ['delicious', 'attentive'], ['attentive'], ['good_atmosphere'], ['lovely'], ['good_service'], ['attentive'], ['attentive'], ['good_service'], ['good_atmosphere'], ['fresh'], ['beautiful'], ['lovely'], ['lovely'], ['lovely'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['soft'], ['unlovely'], ['delicious'], ['attentive'], ['attentive'], ['attentive'], ['attentive'], ['attentive'], ['good_service'], ['lovely'], ['delicious'], ['attentive', 'worth'], ['lovely'], ['lovely'], ['fragrant'], ['fragrant'], ['delicious'], ['lovely'], ['good_atmosphere'], ['fragrant'], ['lovely'], ['delicious'], ['lovely'], ['lovely'], ['attentive'], ['lovely'], ['fresh'], ['attentive', 'fragrant'], ['worth'], ['good_atmosphere'], ['good_service'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['soft'], ['lovely'], ['good_service'], ['authentic'], ['good_atmosphere'], ['lovely'], ['delicious'], ['attentive'], ['delicious'], ['lovely'], ['good_service']]",0,0,True,True,True,False,,True,True
Butter is Better Bakery & Restaurant (บัตเตอร์ อีส เบตเตอร์),4.1,23,"['Chang_Khlan', 'Mueang_Chiang_Mai']","['biscuit', 'pie', 'cake']",08:00 - 16:30,,2,40,"[['attentive'], ['soft', 'fragrant'], ['attentive'], ['delicious'], ['delicious'], ['good_atmosphere'], ['lovely'], ['beautiful'], ['fresh'], ['delicious'], ['delicious'], ['fresh'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['worth'], ['delicious', 'attentive'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['worth'], ['delicious'], ['attentive'], ['delicious', 'fragrant'], ['good_atmosphere'], ['delicious'], ['fragrant'], ['fresh'], ['delicious'], ['delicious'], ['delicious'], ['good_manner', 'good_service'], ['worth'], ['recommended']]",12,106,True,True,False,True,True,True,True
22 AQUARIUS GLAMPING Cafe',4.0,2,['Chom_Thong'],['No bakery related menu'],08:00 - 18:00,,1,80,"[['worth'], ['lovely'], ['fragrant'], ['fragrant']]",0,0,True,True,,,,,
เกษมสโตร์,3.9,16,"['Chang_Moi', 'Mueang_Chiang_Mai']","['scone', 'pie', 'cake', 'bread']",08:00 - 18:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"[['attentive'], ['delicious'], ['good_atmosphere'], ['worth'], ['fresh'], ['fresh'], ['soft'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['soft'], ['delicious'], ['beautiful'], ['fresh'], ['attentive'], ['beautiful'], ['delicious'], ['worth'], ['fragrant'], ['fragrant'], ['fresh'], ['attentive'], ['attentive'], ['fragrant'], ['lovely'], ['soft'], ['soft'], ['lovely'], ['delicious'], ['soft'], ['fragrant'], ['fresh'], ['fresh'], ['soft'], ['soft'], ['fragrant'], ['lovely'], ['fragrant'], ['good_quality'], ['good_quality'], ['attentive'], ['good_atmosphere'], ['enjoyable'], ['good_service'], ['fresh'], ['worth'], ['good_service'], ['fresh'], ['soft'], ['fragrant'], ['delicious'], ['worth'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['good_quality'], ['good_quality']]",5,92,False,True,False,True,True,True,
LANDIN Cafe (ลานดิน คาเฟ่),3.5,41,['Other'],"['cake', 'bread']",08:00 - 18:00,,1,40,"[['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['inexpensive'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['attentive'], ['lovely'], ['soft'], ['good_atmosphere'], ['attentive'], ['attentive'], ['good_atmosphere'], ['beautiful'], ['worth'], ['beautiful'], ['beautiful'], ['good_service'], ['good_atmosphere'], ['good_service'], ['lovely'], ['worth'], ['beautiful'], ['good_service'], ['good_atmosphere'], ['lovely'], ['affordable'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['reasonable_price'], ['lovely'], ['good_atmosphere'], ['fresh'], ['fragrant'], ['delicious', 'lovely'], ['attentive'], ['fragrant'], ['lovely'], ['delicious'], ['good_atmosphere'], ['fresh', 'lovely'], ['fresh'], ['good_atmosphere'], ['worth'], ['attentive'], ['delicious'], ['good_atmosphere', 'lovely'], ['worth'], ['lovely'], ['fragrant'], ['worth'], ['good_atmosphere', 'lovely'], ['good_service']]",19,140,True,True,,False,,,
Kumo Bake,4.1,10,['Suthep'],['No bakery related menu'],10:00 - 17:00,,1,,"[['beautiful'], ['attentive'], ['warm', 'beautiful'], ['delicious'], ['attentive'], ['delicious'], ['fresh', 'attentive'], ['inexpensive'], ['good_atmosphere'], ['tasty'], ['good_quality'], ['delicious'], ['beautiful'], ['beautiful'], ['lovely'], ['delicious'], ['worth'], ['beautiful'], ['good_service'], ['worth'], ['worth'], ['beautiful'], ['attentive'], ['good_atmosphere']]",7,50,True,,,False,True,,
Treespresso,3.8,3,['Mueang_Chiang_Mai'],['No bakery related menu'],08:30 - 18:00,08:30 - 17:30,1,80,"[['good_atmosphere'], ['unlovely']]",0,0,True,True,True,False,True,True,
Youngfolk Bean and Brew,4.3,70,['Chom_Thong'],['cake'],08:00 - 17:00,,1,40,"[['worth'], ['good_atmosphere'], ['lovely'], ['beautiful'], ['good_service'], ['attentive'], ['delicious'], ['soft'], ['beautiful'], ['good_service'], ['good_service'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['fragrant'], ['fragrant'], ['fragrant'], ['delicious'], ['good_service'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere', 'lovely'], ['enjoyable'], ['delicious'], ['delicious'], ['worth'], ['good_atmosphere'], ['fragrant'], ['fragrant'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['soft'], ['recommended'], ['worth'], ['good_atmosphere'], ['worth'], ['attentive'], ['attentive'], ['delicious', 'attentive'], ['good_atmosphere'], ['good_atmosphere'], ['fresh'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_service'], ['fresh'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['good_atmosphere'], ['fragrant'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['good_service'], ['attentive'], ['good_atmosphere', 'attentive', 'worth'], ['lovely'], ['lovely'], ['good_atmosphere'], ['worth'], ['delicious'], ['good_atmosphere', 'delicious'], ['lovely'], ['good_atmosphere', 'attentive'], ['lovely'], ['good_atmosphere'], ['soft'], ['lovely'], ['good_atmosphere'], ['lovely'], ['delicious', 'fresh'], ['fresh', 'fragrant'], ['attentive'], ['fragrant'], ['good_atmosphere'], ['good_service'], ['delicious'], ['lovely'], ['attentive'], ['delicious'], ['lovely'], ['good_service'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['good_atmosphere']]",34,453,True,True,True,False,,True,True
ระเบียงวิว@แม่กำปอง,3.5,14,['Other'],['cake'],08:00 - 17:00,,1,,"[['good_atmosphere'], ['not_cute', 'good_service'], ['good_service'], ['delicious'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['attentive'], ['fragrant'], ['beautiful'], ['lovely'], ['lovely'], ['fresh'], ['good_atmosphere'], ['fresh'], ['soft'], ['fresh'], ['delicious'], ['delicious'], ['soft'], ['good_quality'], ['good_service'], ['enjoyable'], ['attentive'], ['fragrant'], ['lovely'], ['lovely']]",7,28,True,True,,False,,,
Fresh&Mild since 1992,4.0,45,['Other'],['cake'],07:00 - 18:00,,1,80,"[['delicious'], ['attentive'], ['soft'], ['beautiful'], ['fragrant'], ['soft'], ['enjoyable'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['delicious'], ['delicious', 'fragrant'], ['worth'], ['good_atmosphere'], ['beautiful'], ['attentive'], ['soft'], ['attentive'], ['inexpensive'], ['attentive', 'worth'], ['good_service'], ['good_quality'], ['delicious'], ['good_atmosphere'], ['worth'], ['attentive'], ['fresh'], ['beautiful'], ['fragrant'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['delicious'], ['fresh'], ['lovely'], ['worth'], ['good_quality'], ['soft'], ['delicious'], ['soft'], ['fragrant'], ['worth'], ['delicious'], ['delicious'], ['fragrant'], ['attentive'], ['delicious'], ['fresh', 'good_quality'], ['good_quality'], ['good_quality'], ['good_quality'], ['good_quality'], ['fragrant'], ['attentive'], ['good_quality'], ['soft'], ['delicious', 'attentive'], ['delicious'], ['attentive'], ['delicious'], ['good_quality'], ['delicious'], ['lovely'], ['lovely'], ['fresh'], ['fresh'], ['fresh'], ['fresh'], ['fragrant'], ['fragrant'], ['soft'], ['fragrant'], ['fragrant'], ['fragrant'], ['fragrant'], ['attentive'], ['fresh'], ['lovely'], ['delicious'], ['delicious'], ['beautiful'], ['fresh'], ['delicious'], ['worth'], ['attentive'], ['beautiful'], ['delicious'], ['enjoyable'], ['fragrant'], ['fragrant'], ['delicious'], ['worth'], ['fragrant'], ['fresh'], ['worth'], ['fragrant'], ['delicious'], ['lovely'], ['fragrant'], ['delicious'], ['delicious'], ['fragrant'], ['fragrant'], ['worth'], ['fragrant'], ['fragrant'], ['attentive'], ['fragrant'], ['fragrant'], ['fragrant'], ['good_service'], ['good_service'], ['clean'], ['good_atmosphere'], ['fragrant'], ['unlovely'], ['delicious'], ['worth'], ['lovely'], ['good_service'], ['fresh'], ['fragrant'], ['delicious'], ['good_quality']]",19,159,True,True,False,True,,True,True
C-Fa Cafe -ซีฟา คาเฟ่,4.0,3,['Hang_Dong'],['No bakery related menu'],07:00 - 18:00,07:00 - 17:00,1,150,[],0,0,True,True,,,True,,
ciesté.cnx - เซียสเต้,4.1,3,"['Chang_Moi', 'Mueang_Chiang_Mai']",['brownie'],09:00 - 17:30,09:00 - 17:30,1,10,"[['good_service'], ['lovely']]",0,0,True,True,False,False,True,True,True
Chaaym Cafe (ชะเอม),4.3,21,"['Mueang_Chiang_Mai', 'Tha_Sala']","['scone', 'cheesecake', 'cake']",09:00 - 18:00,,2,40,"[['delicious'], ['lovely'], ['delicious', 'soft'], ['delicious'], ['enjoyable'], ['fresh'], ['good_service'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['beautiful', 'lovely'], ['delicious'], ['fragrant'], ['beautiful'], ['attentive'], ['enjoyable'], ['lovely'], ['warm'], ['attentive'], ['delicious'], ['attentive'], ['soft'], ['attentive'], ['beautiful'], ['lovely'], ['good_service'], ['attentive'], ['enjoyable'], ['attentive'], ['good_quality'], ['attentive'], ['delicious'], ['soft'], ['fragrant'], ['good_service']]",17,170,True,True,False,False,,True,True
