name,url
โดนัทนมสด สไตล์ญี่ปุ่น & เบเกอรี่ (By Kanombanlukpad Homemade Bakery),/restaurants/1347109aU-%E0%B9%82%E0%B8%94%E0%B8%99%E0%B8%B1%E0%B8%97%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94-%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-by-kanombanlukpad-homemade-bakery?_st=cD0xMzk7Yj0xMzQ3MTA5O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAwNTtyaT0xWDdha0t2ZzR3QkY0RnF5bVE0S2JqaXNKV0dEcWE7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Jowa Cafe,/restaurants/328847OD-jowa-cafe?_st=cD0xNDA7Yj0zMjg4NDc7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA1O3JpPTFYN2FrS3ZnMldybnJmdm5QV09nOTR5cFlJQmg0RDtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
กาแฟบ้านดิน เทพศิรินทร์ล้านนา,/restaurants/978430nO-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2?_st=cD0xNDE7Yj05Nzg0MzA7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA2O3JpPTFYN2FrS3ZnNWN6N1V2amxlaWNGQmV2dTJramNiZjtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
เฮือนลูกหลาน-กาแฟ,/restaurants/161657mJ-%E0%B9%80%E0%B8%AE%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%99-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F?_st=cD0xNDI7Yj0xNjE2NTc7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA4O3JpPTFYN2FrS3ZnNDhnVXBwNkYxM3cydmt4eGJhbXJzTTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
Rayne Coffee Bar,/restaurants/rayne-coffee-bar?_st=cD0xNDM7Yj0xNjM5NzE7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA4O3JpPTFYN2FrS3ZnM2JmRkJtZFRjaVh6QzlTN1llWWh3ejtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
River & Tree Coffee พฤกษาวารี,/restaurants/271232tB-river-tree-coffee-%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%B5?_st=cD0xNDQ7Yj0yNzEyMzI7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA5O3JpPTFYN2FrS3ZnNkpsTEU3ckZHV0hOZFAwSlE0bXpBeTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
White Rock Bakery (chiang mai),/restaurants/1312819vX-white-rock-bakery-chiang-mai-star-avenue-5?_st=cD0xNDY7Yj0xMzEyODE5O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAwOTtyaT0xWDdha0t2ZzFUcHNFM3BQVW11M3dJZnpXQVVsYTk7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
KAYTON,/restaurants/488964LJ-kayton?_st=cD0xNDc7Yj00ODg5NjQ7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDA5O3JpPTFYN2FrS3ZnMjZ0ZWp1YTkyeHNVOHd1cmtoekVVbDtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
นิรชา Coffee House,/restaurants/572875vz-%E0%B8%99%E0%B8%B4%E0%B8%A3%E0%B8%8A%E0%B8%B2-coffee-house?_st=cD0xNDg7Yj01NzI4NzU7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDEwO3JpPTFYN2FrS3ZnNFl2VmVtU2x1YnRBTzYxSnh6VkRMQjtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
Cafe House,/restaurants/1559350UJ-cafe-house?_st=cD0xNDk7Yj0xNTU5MzUwO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxMDtyaT0xWDdha0t2ZzVNWmZnRjJQdDRSY05MdUJyS05FcWw7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
เค้ก กาแฟ,/restaurants/1722434Zv-%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F?_st=cD0xNTA7Yj0xNzIyNDM0O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxMDtyaT0xWDdha0t2ZzY2ZnJhenlISlNYdDBmNXZBdkdzYVU7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Nice Sweet Place,/restaurants/291956LW-nice-sweet-place?_st=cD0xNTI7Yj0yOTE5NTY7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDExO3JpPTFYN2FrS3ZnNVZCaEJoT0VUSVVyQ1hwM3NwYlNJbjtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
the bliss kitchen coffee bakery homemade,/restaurants/837098qA-the-bliss-kitchen-coffee-bakery-homemade-%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94%E0%B8%A2%E0%B8%AD%E0%B8%94-%E0%B8%8B-7-house?_st=cD0xNTM7Yj04MzcwOTg7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDEyO3JpPTFYN2FrS3ZnM0EzSGhhM2JOcXI0QW53dENWWFdXeTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
ภัตตะ,/restaurants/1588547ay-%E0%B8%A0%E0%B8%B1%E0%B8%95%E0%B8%95%E0%B8%B0-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B8%B9%E0%B9%80%E0%B8%A5%E0%B8%A2?_st=cD0xNTQ7Yj0xNTg4NTQ3O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxMjtyaT0xWDdha0t2ZzEzeFAzR1VEVWIwMkdnS1hIQkhUeWM7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
โจ๊กหม้อดิน ย่านสันผักหวาน,/restaurants/1693487uR-%E0%B9%82%E0%B8%88%E0%B9%8A%E0%B8%81%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99?_st=cD0xNTU7Yj0xNjkzNDg3O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxMjtyaT0xWDdha0t2ZzB5MEU3NXg5dFAxajRHa3ZSdnQ4OVI7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Warm Cup,/restaurants/392133hO-warm-cup?_st=cD0xNTY7Yj0zOTIxMzM7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDEyO3JpPTFYN2FrS3ZnNFYyNWoxcjV0VU9Vc3JpWk51R1I0dTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
มังกรทองเบเกอรี่,/restaurants/35858GK-%E0%B8%A1%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD0xNTc7Yj0zNTg1ODthZD1mYWxzZTt0PTE2ODUxOTM3NDQwMTM7cmk9MVg3YWtLdmc1V2FuaWd1cUNZN2Z0TnJWQXNjUExtO2k9MVg3MERlaEdhcXQ2ZWpMZWp3QU9KVEg2M05HVXN2O3dyZWY9c3I7
Kanom chan (ขนมฉัน),/restaurants/1676601Wd-kanom-chan-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%89%E0%B8%B1%E0%B8%99?_st=cD0xNTg7Yj0xNjc2NjAxO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxNTtyaT0xWDdha0t2ZzhIWlpiM2o1ZXpnVWpxbGJDeVB2dVY7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
The Explorer Coffee Roaster (กาแฟดิเอกซ์พลอเรอร์),/restaurants/1993101Se-the-explorer-coffee-roaster-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B4%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%8B%E0%B9%8C%E0%B8%9E%E0%B8%A5%E0%B8%AD%E0%B9%80%E0%B8%A3%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%88?_st=cD0xNTk7Yj0xOTkzMTAxO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxNjtyaT0xWDdha0t2ZzdNWUNUQjBIaGpXMVZJNHFaTmpieUU7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Mae Ying bakery สาขา 2,/restaurants/1655355aq-mae-ying-bakery-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2-2-%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8%99%E0%B8%B2-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22?_st=cD0xNjA7Yj0xNjU1MzU1O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxNjtyaT0xWDdha0t2ZzRLSjNBU3dVdFB2cGZXdm5kdjZsRUM7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
วาฟเฟิลเนยสด ชา กาแฟ เฉาก๊วยนมสด,/restaurants/1600093cZ-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%99%E0%B8%A2%E0%B8%AA%E0%B8%94-%E0%B8%8A%E0%B8%B2-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%89%E0%B8%B2%E0%B8%81%E0%B9%8A%E0%B8%A7%E0%B8%A2%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%87?_st=cD0xNjE7Yj0xNjAwMDkzO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxNztyaT0xWDdha0t2Zzd0ODUxSDJWZEs5d1BZYXA3c2xVZlo7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
มารุชา  แม่โจ้,/restaurants/1917735rN-%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B8%8A%E0%B8%B2-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%82%E0%B8%99-%E0%B8%A1-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89?_st=cD0xNjI7Yj0xOTE3NzM1O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxNztyaT0xWDdha0t2ZzgxRXRCUGVSbDk1RjE5WUhLNXo0N0Y7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Ban Aum Bakery,/restaurants/236228lK-ban-aum-bakery?_st=cD0xNjM7Yj0yMzYyMjg7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDE3O3JpPTFYN2FrS3ZnN2pGc1BXeHk2S1kzSUFXWTZ5QkVPbjtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
ร้านเค้กคัพแอนบราวน์,/restaurants/1577426CB-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81%E0%B8%84%E0%B8%B1%E0%B8%9E%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C?_st=cD0xNjQ7Yj0xNTc3NDI2O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxODtyaT0xWDdha0t2ZzNiWmprSHRDZWFrelJyUGpVQVBYTlc7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ชัตเตอร์เค้ก,/restaurants/1639514kD-%E0%B8%8A%E0%B8%B1%E0%B8%95%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81?_st=cD0xNjU7Yj0xNjM5NTE0O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxODtyaT0xWDdha0t2ZzF5RDFnd1pUNE9QZGl6MVYyMlFaeGk7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
อาหารเจ Nini's Homemade Vegan,/restaurants/1670814yJ-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88-nini-s-homemade-vegan?_st=cD0xNjY7Yj0xNjcwODE0O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxODtyaT0xWDdha0t2ZzVpNUJpWnUxTlRpRUhaMVRGMFBhMGI7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ชิมสิโฮมเมด - 짐시홈메이드,/restaurants/2036156Ag-%E0%B8%8A%E0%B8%B4%E0%B8%A1%E0%B8%AA%E0%B8%B4%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%94-%EC%A7%90%EC%8B%9C%ED%99%88%EB%A9%94%EC%9D%B4%EB%93%9C?_st=cD0xNjc7Yj0yMDM2MTU2O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxOTtyaT0xWDdha0t2ZzVGT2tDZDEyd3MzT3RZMlVWQ2RRZHE7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
เรียบง่าย คาเฟ่,/restaurants/1713995kp-%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%9A%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88?_st=cD0xNjg7Yj0xNzEzOTk1O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAxOTtyaT0xWDdha0t2ZzZkVGVYN3JIRmRrMWlmZld3dGFkc1I7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
บ้านอุ๊ยคอฟฟี่,/restaurants/597226bJ-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B8%E0%B9%8A%E0%B8%A2%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88?_st=cD0xNjk7Yj01OTcyMjY7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDIwO3JpPTFYN2FrS3ZnNjRGUVkzd1c2WGQzUVVYTVBRcFQwQTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
ขนมหวาน 219 (หอพักประภารัตน์),/restaurants/1696271ZP-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-219-%E0%B8%AB%E0%B8%AD%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C1-%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%8A%E0%B8%A1%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C?_st=cD0xNzA7Yj0xNjk2MjcxO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyMjtyaT0xWDdha0t2ZzhJcjZqSXQwQWtKSTlmZjlOQ3FnZTk7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ใจ๋ฮัก คอฟฟี่ & เบค,/restaurants/1227373Pg-%E0%B9%83%E0%B8%88%E0%B9%8B%E0%B8%AE%E0%B8%B1%E0%B8%81-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%9A%E0%B8%84?_st=cD0xNzE7Yj0xMjI3MzczO2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyMztyaT0xWDdha0t2ZzFMS1lwNWl1ZTJ3WGJ3U2dXbnlYbWQ7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ซาลาเปา-ขนมจีบ & ชาไข่มุก Assahra,/restaurants/1436368bO-%E0%B8%8B%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9B%E0%B8%B2-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%9A-%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%B8%E0%B8%81-assahra?_st=cD0xNzI7Yj0xNDM2MzY4O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyNDtyaT0xWDdha0t2ZzBpRGNlRmdQVVIwd2o3RXR0ZkFlaVo7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ขนมบ้าน ณะ (ตรงข้ามกาดมณี ),/restaurants/1471026jE-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%93%E0%B8%B0-%E0%B8%95%E0%B8%A3%E0%B8%87%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%93%E0%B8%B5?_st=cD0xNzM7Yj0xNDcxMDI2O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyNTtyaT0xWDdha0t2ZzBqNkEzZmJjYzlQdDFyczE0UldhWVA7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
บ้านเพลินอาหารจานด่วนและเบเกอรี่โฮมเมด,/restaurants/1649716tD-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%94?_st=cD0xNzQ7Yj0xNjQ5NzE2O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyNTtyaT0xWDdha0t2ZzFHMzl3NmZQWWFtcGZ4c0dkZXdQRnM7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
อินท์ไหล่เขา,/restaurants/650753tC-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B9%8C%E0%B9%84%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B9%80%E0%B8%82%E0%B8%B2?_st=cD0xNzU7Yj02NTA3NTM7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDI2O3JpPTFYN2FrS3ZnNDhTTFZGaVJTMGJPeVN2cnd0cFdlRztpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
คุณชายขนมเบื้อง,/restaurants/466084ZS-%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%9A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%87-%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%94%E0%B8%94?_st=cD0xNzc7Yj00NjYwODQ7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDI4O3JpPTFYN2FrS3ZnMGxBWTFHTXlsVjg2TDhnZHM4ZkZGSztpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
MoyMoy coffee and bake,/restaurants/moymoy-coffee-and-bake?_st=cD0xNzg7Yj0xNjE0Mzk4O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyOTtyaT0xWDdha0t2ZzNubnE2Mkp3Tk9wYll3RmU4T0NuMDU7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Always Loaf U.,/restaurants/1787235VG-always-loaf-u-1?_st=cD0xNzk7Yj0xNzg3MjM1O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAyOTtyaT0xWDdha0t2ZzYyZ0FQVkpvWXlMQ3pqWnU2SHlUZVo7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
กินข้าว-หนม ซอย 14,/restaurants/1731874Yg-%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7-%E0%B8%AB%E0%B8%99%E0%B8%A1-%E0%B8%8B%E0%B8%AD%E0%B8%A2-14?_st=cD0xODA7Yj0xNzMxODc0O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAzMDtyaT0xWDdha0t2Zzc2RVR3bHRSbmpaaWlrNjc1NUttWGs7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
Vanessa Cafe,/restaurants/704943FI-vanessa-cafe-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%AD%E0%B8%A2?_st=cD0xODE7Yj03MDQ5NDM7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDMwO3JpPTFYN2FrS3ZnNWZ6cmtpdHpiNTZqcU1NOHdnN1lkQjtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
โมโม่ โมจิย่าง&ครอฟเฟิล (Mo Mo Mochi Chiang Mai),/restaurants/1594027fd-%E0%B9%82%E0%B8%A1%E0%B9%82%E0%B8%A1%E0%B9%88-%E0%B9%82%E0%B8%A1%E0%B8%88%E0%B8%B4%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-mo-mo-mochi-chiang-mai-15?_st=cD0xODI7Yj0xNTk0MDI3O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAzMTtyaT0xWDdha0t2ZzFUdVJNV2hiRU1lcmR5SFdWeVlwSE47aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
เบเกอรี่บ้านปาย,/restaurants/329081MC-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%B2%E0%B8%A2?_st=cD0xODM7Yj0zMjkwODE7YWQ9ZmFsc2U7dD0xNjg1MTkzNzQ0MDMxO3JpPTFYN2FrS3ZnNGhzMTdzVWJqbE5HZ0xCbHRST2N4RTtpPTFYNzBEZWhHYXF0NmVqTGVqd0FPSlRINjNOR1Vzdjt3cmVmPXNyOw%3D%3D
Karoon.cafe,/restaurants/1627394Yj-karoon-cafe?_st=cD0xODQ7Yj0xNjI3Mzk0O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAzMjtyaT0xWDdha0t2ZzBjTGV4MlliSTN4dTJTdUYyTTZxYXM7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
ครอฟเฟิล...For you,/restaurants/1545117RT-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-for-you?_st=cD0xODU7Yj0xNTQ1MTE3O2FkPWZhbHNlO3Q9MTY4NTE5Mzc0NDAzMjtyaT0xWDdha0t2ZzEzV1h1czh0YVUxdG1FaldGSk1NWXA7aT0xWDcwRGVoR2FxdDZlakxlandBT0pUSDYzTkdVc3Y7d3JlZj1zcjs%3D
